Local time,Open,High,Low,Close,Volume
21.07.2020 09:00:00.000 GMT-0400,1.14389,1.15174,1.14249,1.15162,124156.52
21.07.2020 13:00:00.000 GMT-0400,1.15163,1.15398,1.15125,1.15265,31942.44
21.07.2020 17:00:00.000 GMT-0400,1.15268,1.15423,1.15236,1.15310,16728.81
21.07.2020 21:00:00.000 GMT-0400,1.15309,1.15470,1.15293,1.15392,24364.68
22.07.2020 01:00:00.000 GMT-0400,1.15389,1.15455,1.15068,1.15221,132579.49
22.07.2020 05:00:00.000 GMT-0400,1.15222,1.16000,1.15167,1.15956,93824.64
22.07.2020 09:00:00.000 GMT-0400,1.15956,1.16013,1.15708,1.15771,177992.58
22.07.2020 13:00:00.000 GMT-0400,1.15772,1.15820,1.15627,1.15695,24156.95
22.07.2020 17:00:00.000 GMT-0400,1.15693,1.15758,1.15641,1.15675,15774.25
22.07.2020 21:00:00.000 GMT-0400,1.15674,1.15838,1.15642,1.15803,27129.84
23.07.2020 01:00:00.000 GMT-0400,1.15803,1.15983,1.15704,1.15882,46013.97
23.07.2020 05:00:00.000 GMT-0400,1.15883,1.15945,1.15416,1.15420,56071.4
23.07.2020 09:00:00.000 GMT-0400,1.15421,1.16268,1.15403,1.16203,135672.35
23.07.2020 13:00:00.000 GMT-0400,1.16202,1.16244,1.15887,1.15959,77008.47
23.07.2020 17:00:00.000 GMT-0400,1.15959,1.16162,1.15915,1.16139,12694.83
23.07.2020 21:00:00.000 GMT-0400,1.16138,1.16210,1.15949,1.15980,29566.59
24.07.2020 01:00:00.000 GMT-0400,1.15980,1.16213,1.15901,1.16003,128626.94
24.07.2020 05:00:00.000 GMT-0400,1.16002,1.16175,1.15812,1.16148,78666.06
24.07.2020 09:00:00.000 GMT-0400,1.16148,1.16385,1.15978,1.16349,135478.67
24.07.2020 13:00:00.000 GMT-0400,1.16348,1.16580,1.16342,1.16546,29362.27
24.07.2020 17:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
24.07.2020 21:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
25.07.2020 01:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
25.07.2020 05:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
25.07.2020 09:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
25.07.2020 13:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
25.07.2020 17:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
25.07.2020 21:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
26.07.2020 01:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
26.07.2020 05:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
26.07.2020 09:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
26.07.2020 13:00:00.000 GMT-0400,1.16546,1.16546,1.16546,1.16546,0
26.07.2020 17:00:00.000 GMT-0400,1.16430,1.16984,1.16413,1.16886,27488.21
26.07.2020 21:00:00.000 GMT-0400,1.16885,1.17250,1.16852,1.17050,58226.34
27.07.2020 01:00:00.000 GMT-0400,1.17051,1.17168,1.16895,1.16953,61030.6
27.07.2020 05:00:00.000 GMT-0400,1.16953,1.17642,1.16818,1.17390,73576.22
27.07.2020 09:00:00.000 GMT-0400,1.17390,1.17813,1.17280,1.17449,99204.6
27.07.2020 13:00:00.000 GMT-0400,1.17448,1.17646,1.17423,1.17510,21379.63
27.07.2020 17:00:00.000 GMT-0400,1.17512,1.17729,1.17459,1.17661,25005.16
27.07.2020 21:00:00.000 GMT-0400,1.17660,1.17736,1.17141,1.17312,49724.27
28.07.2020 01:00:00.000 GMT-0400,1.17311,1.17405,1.16987,1.17210,56246.01
28.07.2020 05:00:00.000 GMT-0400,1.17213,1.17430,1.17001,1.17330,64378.08
28.07.2020 09:00:00.000 GMT-0400,1.17329,1.17422,1.17082,1.17346,121486.64
28.07.2020 13:00:00.000 GMT-0400,1.17347,1.17371,1.17122,1.17150,28287.73
28.07.2020 17:00:00.000 GMT-0400,1.17148,1.17256,1.17118,1.17214,12444.24
28.07.2020 21:00:00.000 GMT-0400,1.17214,1.17338,1.17151,1.17295,42481.86
29.07.2020 01:00:00.000 GMT-0400,1.17294,1.17699,1.17245,1.17506,53472.37
29.07.2020 05:00:00.000 GMT-0400,1.17507,1.17544,1.17184,1.17435,79827.73
29.07.2020 09:00:00.000 GMT-0400,1.17437,1.17783,1.17420,1.17736,79797.98
29.07.2020 13:00:00.000 GMT-0400,1.17735,1.18061,1.17539,1.17907,70570.61
29.07.2020 17:00:00.000 GMT-0400,1.17910,1.17931,1.17722,1.17795,16656.35
29.07.2020 21:00:00.000 GMT-0400,1.17796,1.17850,1.17656,1.17683,30291.18
30.07.2020 01:00:00.000 GMT-0400,1.17683,1.17692,1.17402,1.17418,77102.19
30.07.2020 05:00:00.000 GMT-0400,1.17421,1.17789,1.17308,1.17770,64592.39
30.07.2020 09:00:00.000 GMT-0400,1.17771,1.18097,1.17739,1.18036,114559.25
30.07.2020 13:00:00.000 GMT-0400,1.18034,1.18482,1.18020,1.18467,33236.45
30.07.2020 17:00:00.000 GMT-0400,1.18465,1.18885,1.18365,1.18659,55431.82
30.07.2020 21:00:00.000 GMT-0400,1.18662,1.19047,1.18618,1.18976,48940
31.07.2020 01:00:00.000 GMT-0400,1.18974,1.19087,1.18521,1.18577,141151.64
31.07.2020 05:00:00.000 GMT-0400,1.18577,1.18623,1.18273,1.18436,66963.72
31.07.2020 09:00:00.000 GMT-0400,1.18438,1.18511,1.17617,1.17911,218034.19
31.07.2020 13:00:00.000 GMT-0400,1.17911,1.18053,1.17693,1.17753,49971.85
31.07.2020 17:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
31.07.2020 21:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 01:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 05:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 09:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 13:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 17:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 21:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 01:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 05:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 09:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 13:00:00.000 GMT-0400,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 17:00:00.000 GMT-0400,1.17725,1.17966,1.17405,1.17532,22450.91
02.08.2020 21:00:00.000 GMT-0400,1.17533,1.17821,1.17448,1.17756,34459.23
03.08.2020 01:00:00.000 GMT-0400,1.17755,1.17849,1.17488,1.17790,77378.02
03.08.2020 05:00:00.000 GMT-0400,1.17790,1.17796,1.17060,1.17074,87130.33
03.08.2020 09:00:00.000 GMT-0400,1.17074,1.17519,1.16959,1.17491,70235.38
03.08.2020 13:00:00.000 GMT-0400,1.17491,1.17678,1.17470,1.17617,22870.79
03.08.2020 17:00:00.000 GMT-0400,1.17633,1.17658,1.17521,1.17535,11037.26
03.08.2020 21:00:00.000 GMT-0400,1.17537,1.17745,1.17533,1.17738,21746.47
04.08.2020 01:00:00.000 GMT-0400,1.17737,1.18026,1.17639,1.17924,74312.33
04.08.2020 05:00:00.000 GMT-0400,1.17924,1.18059,1.17220,1.17282,69746.24
04.08.2020 09:00:00.000 GMT-0400,1.17283,1.17777,1.17211,1.17777,153046.14
04.08.2020 13:00:00.000 GMT-0400,1.17777,1.18030,1.17746,1.18028,100420.33
04.08.2020 17:00:00.000 GMT-0400,1.18026,1.18150,1.17929,1.18091,49797.43
04.08.2020 21:00:00.000 GMT-0400,1.18091,1.18214,1.18049,1.18168,75987.7
05.08.2020 01:00:00.000 GMT-0400,1.18168,1.18414,1.17992,1.18402,187843.58
05.08.2020 05:00:00.000 GMT-0400,1.18405,1.18809,1.18317,1.18777,289845.98
05.08.2020 09:00:00.000 GMT-0400,1.18779,1.19048,1.18628,1.18731,311303.12
05.08.2020 13:00:00.000 GMT-0400,1.18731,1.18787,1.18544,1.18629,133766.55
05.08.2020 17:00:00.000 GMT-0400,1.18627,1.18859,1.18614,1.18784,54834
05.08.2020 21:00:00.000 GMT-0400,1.18784,1.18838,1.18627,1.18791,133854.2
06.08.2020 01:00:00.000 GMT-0400,1.18790,1.19160,1.18381,1.18423,392028.99
06.08.2020 05:00:00.000 GMT-0400,1.18423,1.18703,1.18320,1.18488,400943.13
06.08.2020 09:00:00.000 GMT-0400,1.18488,1.18904,1.18179,1.18799,275370.97
06.08.2020 13:00:00.000 GMT-0400,1.18801,1.18935,1.18633,1.18763,35611.86
06.08.2020 17:00:00.000 GMT-0400,1.18763,1.18828,1.18706,1.18740,8854.1
06.08.2020 21:00:00.000 GMT-0400,1.18739,1.18744,1.18195,1.18352,91729.71
07.08.2020 01:00:00.000 GMT-0400,1.18352,1.18506,1.18210,1.18326,76321.68
07.08.2020 05:00:00.000 GMT-0400,1.18327,1.18455,1.18021,1.18310,126424.77
07.08.2020 09:00:00.000 GMT-0400,1.18309,1.18331,1.17551,1.17690,105271
07.08.2020 13:00:00.000 GMT-0400,1.17689,1.17887,1.17664,1.17862,26027.85
07.08.2020 17:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
07.08.2020 21:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 01:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 05:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 09:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 13:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 17:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 21:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
09.08.2020 01:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
09.08.2020 05:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
09.08.2020 09:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
09.08.2020 13:00:00.000 GMT-0400,1.17862,1.17862,1.17862,1.17862,0
09.08.2020 17:00:00.000 GMT-0400,1.17886,1.17953,1.17732,1.17938,10494.99
09.08.2020 21:00:00.000 GMT-0400,1.17937,1.17982,1.17898,1.17908,19806.9
10.08.2020 01:00:00.000 GMT-0400,1.17908,1.18006,1.17522,1.17722,47827.29
10.08.2020 05:00:00.000 GMT-0400,1.17726,1.17754,1.17406,1.17675,67709.1
10.08.2020 09:00:00.000 GMT-0400,1.17675,1.17917,1.17465,1.17532,123647.48
10.08.2020 13:00:00.000 GMT-0400,1.17533,1.17565,1.17359,1.17371,32027.1
10.08.2020 17:00:00.000 GMT-0400,1.17373,1.17429,1.17219,1.17246,9967.86
10.08.2020 21:00:00.000 GMT-0400,1.17246,1.17548,1.17233,1.17521,26029.68
11.08.2020 01:00:00.000 GMT-0400,1.17520,1.17744,1.17229,1.17722,72638.91
11.08.2020 05:00:00.000 GMT-0400,1.17722,1.18080,1.17711,1.17973,86717.75
11.08.2020 09:00:00.000 GMT-0400,1.17971,1.17974,1.17568,1.17711,286139.37
11.08.2020 13:00:00.000 GMT-0400,1.17712,1.17716,1.17281,1.17395,105229.32
11.08.2020 17:00:00.000 GMT-0400,1.17395,1.17456,1.17260,1.17338,11783.04
11.08.2020 21:00:00.000 GMT-0400,1.17339,1.17411,1.17110,1.17141,109780.77
12.08.2020 01:00:00.000 GMT-0400,1.17141,1.17605,1.17121,1.17475,65674.21
12.08.2020 05:00:00.000 GMT-0400,1.17475,1.17957,1.17444,1.17905,74264.82
12.08.2020 09:00:00.000 GMT-0400,1.17905,1.18170,1.17720,1.17914,336774.95
12.08.2020 13:00:00.000 GMT-0400,1.17913,1.17970,1.17826,1.17835,28632.87
12.08.2020 17:00:00.000 GMT-0400,1.17835,1.18107,1.17796,1.18065,8817.52
12.08.2020 21:00:00.000 GMT-0400,1.18064,1.18171,1.18007,1.18011,55377.58
13.08.2020 01:00:00.000 GMT-0400,1.18008,1.18412,1.18004,1.18381,128579.53
13.08.2020 05:00:00.000 GMT-0400,1.18385,1.18532,1.18230,1.18488,86123.62
13.08.2020 09:00:00.000 GMT-0400,1.18489,1.18641,1.18131,1.18171,128356.83
13.08.2020 13:00:00.000 GMT-0400,1.18171,1.18210,1.17934,1.18131,45150.57
13.08.2020 17:00:00.000 GMT-0400,1.18126,1.18207,1.18071,1.18093,10050.07
13.08.2020 21:00:00.000 GMT-0400,1.18094,1.18185,1.18015,1.18131,22185.33
14.08.2020 01:00:00.000 GMT-0400,1.18131,1.18266,1.17906,1.18161,59668.14
14.08.2020 05:00:00.000 GMT-0400,1.18159,1.18300,1.17817,1.18184,132452.08
14.08.2020 09:00:00.000 GMT-0400,1.18182,1.18487,1.18103,1.18452,87302.18
14.08.2020 13:00:00.000 GMT-0400,1.18451,1.18503,1.18339,1.18414,22762.52
14.08.2020 17:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
14.08.2020 21:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
15.08.2020 01:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
15.08.2020 05:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
15.08.2020 09:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
15.08.2020 13:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
15.08.2020 17:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
15.08.2020 21:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
16.08.2020 01:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
16.08.2020 05:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
16.08.2020 09:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
16.08.2020 13:00:00.000 GMT-0400,1.18414,1.18414,1.18414,1.18414,0
16.08.2020 17:00:00.000 GMT-0400,1.18389,1.18528,1.18324,1.18473,7111.32
16.08.2020 21:00:00.000 GMT-0400,1.18473,1.18675,1.18432,1.18564,11885.74
17.08.2020 01:00:00.000 GMT-0400,1.18563,1.18678,1.18286,1.18382,110337.03
17.08.2020 05:00:00.000 GMT-0400,1.18381,1.18637,1.18339,1.18568,54882.26
17.08.2020 09:00:00.000 GMT-0400,1.18571,1.18809,1.18513,1.18677,98982.95
17.08.2020 13:00:00.000 GMT-0400,1.18678,1.18739,1.18602,1.18698,18658.47
17.08.2020 17:00:00.000 GMT-0400,1.18698,1.18917,1.18658,1.18905,12184.01
17.08.2020 21:00:00.000 GMT-0400,1.18905,1.18965,1.18830,1.18917,26477.2
18.08.2020 01:00:00.000 GMT-0400,1.18923,1.19151,1.18824,1.19103,75588.81
18.08.2020 05:00:00.000 GMT-0400,1.19102,1.19446,1.18971,1.19361,73049.57
18.08.2020 09:00:00.000 GMT-0400,1.19364,1.19656,1.19179,1.19358,112948.96
18.08.2020 13:00:00.000 GMT-0400,1.19359,1.19386,1.19282,1.19305,23158.93
