Local time,Open,High,Low,Close,Volume
01.10.2020 17:00:00.000 GMT-0400,10586,10642,10366,10520,0.87
02.10.2020 17:00:00.000 GMT-0400,10521,10581,10441,10552,0.74
03.10.2020 17:00:00.000 GMT-0400,10552,10676,10508,10631,0.59
04.10.2020 17:00:00.000 GMT-0400,10624,10758,10609,10724,0.6
05.10.2020 17:00:00.000 GMT-0400,10719,10781,10514,10527,0.61
06.10.2020 17:00:00.000 GMT-0400,10526,10662,10511,10641,0.58
07.10.2020 17:00:00.000 GMT-0400,10641,10941,10520,10878,0.61
08.10.2020 17:00:00.000 GMT-0400,10878,11096,10819,11017,0.57
09.10.2020 17:00:00.000 GMT-0400,11017,11463,11002,11347,0.68
10.10.2020 17:00:00.000 GMT-0400,11343,11421,11248,11310,0.52
11.10.2020 17:00:00.000 GMT-0400,11306,11577,11184,11547,0.73
12.10.2020 17:00:00.000 GMT-0400,11547,11709,11295,11415,0.82
13.10.2020 17:00:00.000 GMT-0400,11415,11532,11278,11372,0.65
14.10.2020 17:00:00.000 GMT-0400,11372,11607,11249,11526,0.65
15.10.2020 17:00:00.000 GMT-0400,11522,11530,11197,11298,0.76
16.10.2020 17:00:00.000 GMT-0400,11293,11384,11249,11333,0.54
17.10.2020 17:00:00.000 GMT-0400,11329,11475,11318,11424,0.38
18.10.2020 17:00:00.000 GMT-0400,11420,11817,11396,11714,0.67
19.10.2020 17:00:00.000 GMT-0400,11714,12036,11668,11885,0.88
20.10.2020 17:00:00.000 GMT-0400,11885,12901,11866,12837,1.04
21.10.2020 17:00:00.000 GMT-0400,12837,13231,12684,13105,1.07
22.10.2020 17:00:00.000 GMT-0400,13102,13185,12712,12925,0.94
23.10.2020 17:00:00.000 GMT-0400,12918,13153,12859,13090,0.69
24.10.2020 17:00:00.000 GMT-0400,13090,13334,12885,13017,0.72
25.10.2020 17:00:00.000 GMT-0400,13015,13230,12769,12997,0.91
26.10.2020 17:00:00.000 GMT-0400,12997,13743,12984,13606,0.85
27.10.2020 17:00:00.000 GMT-0400,13606,13836,12884,13196,1.2
28.10.2020 17:00:00.000 GMT-0400,13196,13633,12966,13474,0.92
29.10.2020 17:00:00.000 GMT-0400,13475,13681,13110,13636,1.19
30.10.2020 17:00:00.000 GMT-0400,13615,14069,13406,13827,2.37
31.10.2020 17:00:00.000 GMT-0400,13827,13880,13610,13800,2.64
01.11.2020 17:00:00.000 GMT-0500,13799,13821,13198,13603,1.18
02.11.2020 17:00:00.000 GMT-0500,13603,13785,13276,13726,1.21
03.11.2020 17:00:00.000 GMT-0500,13726,14256,13527,14000,1.13
04.11.2020 17:00:00.000 GMT-0500,14000,15298,13984,15229,1.53
05.11.2020 17:00:00.000 GMT-0500,15231,15951,15189,15529,1.87
06.11.2020 17:00:00.000 GMT-0500,15522,15750,14355,14818,2.01
07.11.2020 17:00:00.000 GMT-0500,14806,15634,14665,15320,1.45
08.11.2020 17:00:00.000 GMT-0500,15320,15835,14810,15368,1.64
09.11.2020 17:00:00.000 GMT-0500,15367,15459,15077,15367,1.26
10.11.2020 17:00:00.000 GMT-0500,15367,15976,15270,15820,1.36
11.11.2020 17:00:00.000 GMT-0500,15820,16203,15462,16149,1.36
12.11.2020 17:00:00.000 GMT-0500,16149,16471,15955,16272,1.28
13.11.2020 17:00:00.000 GMT-0500,16264,16349,15703,15982,2.75
14.11.2020 17:00:00.000 GMT-0500,15979,16147,15802,15834,2.66
15.11.2020 17:00:00.000 GMT-0500,15833,16869,15776,16685,1.35
16.11.2020 17:00:00.000 GMT-0500,16685,17860,16554,17623,1.51
