Local time,Open,High,Low,Close,Volume
13.09.2020 17:00:00.000 GMT-0400,106.069,106.164,105.548,105.723,113857.27
14.09.2020 17:00:00.000 GMT-0400,105.723,105.814,105.300,105.439,133809.12
15.09.2020 17:00:00.000 GMT-0400,105.436,105.436,104.800,104.945,176471.64
16.09.2020 17:00:00.000 GMT-0400,104.945,105.173,104.525,104.738,185682.79
17.09.2020 17:00:00.000 GMT-0400,104.737,104.870,104.272,104.564,131946.36
18.09.2020 17:00:00.000 GMT-0400,104.564,104.564,104.564,104.564,0
19.09.2020 17:00:00.000 GMT-0400,104.564,104.564,104.564,104.564,0
20.09.2020 17:00:00.000 GMT-0400,104.500,104.891,103.999,104.641,164112.24
21.09.2020 17:00:00.000 GMT-0400,104.638,105.076,104.405,104.923,136951.15
22.09.2020 17:00:00.000 GMT-0400,104.926,105.494,104.858,105.384,169637.87
23.09.2020 17:00:00.000 GMT-0400,105.387,105.531,105.205,105.413,167995.86
24.09.2020 17:00:00.000 GMT-0400,105.412,105.700,105.239,105.535,148767.47
25.09.2020 17:00:00.000 GMT-0400,105.535,105.535,105.535,105.535,0
26.09.2020 17:00:00.000 GMT-0400,105.535,105.535,105.535,105.535,0
27.09.2020 17:00:00.000 GMT-0400,105.448,105.691,105.262,105.479,132734.35
28.09.2020 17:00:00.000 GMT-0400,105.479,105.734,105.340,105.648,156570.3
29.09.2020 17:00:00.000 GMT-0400,105.647,105.803,105.402,105.445,190845.66
30.09.2020 17:00:00.000 GMT-0400,105.474,105.727,105.401,105.519,183942.52
01.10.2020 17:00:00.000 GMT-0400,105.516,105.665,104.942,105.290,195837.05
02.10.2020 17:00:00.000 GMT-0400,105.290,105.290,105.290,105.290,0
03.10.2020 17:00:00.000 GMT-0400,105.290,105.290,105.290,105.290,0
04.10.2020 17:00:00.000 GMT-0400,105.278,105.794,105.258,105.747,144341.87
05.10.2020 17:00:00.000 GMT-0400,105.750,105.784,105.469,105.630,150103.28
06.10.2020 17:00:00.000 GMT-0400,105.625,106.107,105.596,105.975,141217.21
07.10.2020 17:00:00.000 GMT-0400,105.965,106.106,105.923,106.022,131104.91
08.10.2020 17:00:00.000 GMT-0400,106.022,106.040,105.579,105.589,129155.77
09.10.2020 17:00:00.000 GMT-0400,105.589,105.589,105.589,105.589,0
10.10.2020 17:00:00.000 GMT-0400,105.589,105.589,105.589,105.589,0
11.10.2020 17:00:00.000 GMT-0400,105.716,105.798,105.241,105.340,111523.72
12.10.2020 17:00:00.000 GMT-0400,105.340,105.627,105.273,105.471,121684.47
13.10.2020 17:00:00.000 GMT-0400,105.472,105.514,105.036,105.166,113835.39
14.10.2020 17:00:00.000 GMT-0400,105.164,105.493,105.080,105.422,123168.33
15.10.2020 17:00:00.000 GMT-0400,105.426,105.449,105.190,105.361,115299.7
16.10.2020 17:00:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
17.10.2020 17:00:00.000 GMT-0400,105.361,105.361,105.361,105.361,0
18.10.2020 17:00:00.000 GMT-0400,105.376,105.502,105.300,105.436,112476.01
19.10.2020 17:00:00.000 GMT-0400,105.428,105.747,105.344,105.495,105918.2
20.10.2020 17:00:00.000 GMT-0400,105.495,105.524,104.341,104.588,149793.84
21.10.2020 17:00:00.000 GMT-0400,104.592,104.922,104.476,104.860,103631.68
22.10.2020 17:00:00.000 GMT-0400,104.855,104.936,104.546,104.681,102724.55
23.10.2020 17:00:00.000 GMT-0400,104.681,104.681,104.681,104.681,0
24.10.2020 17:00:00.000 GMT-0400,104.681,104.681,104.681,104.681,0
25.10.2020 17:00:00.000 GMT-0400,104.673,105.054,104.650,104.830,99862.94
26.10.2020 17:00:00.000 GMT-0400,104.829,104.890,104.388,104.410,83980.75
