Local time,Open,High,Low,Close,Volume
07.07.2023 13:00:00.000 GMT-0400,142.108,142.193,142.104,142.139,5775.66
07.07.2023 13:30:00.000 GMT-0400,142.140,142.175,142.095,142.147,4135.32
07.07.2023 14:00:00.000 GMT-0400,142.147,142.165,142.132,142.144,4979.51
07.07.2023 14:30:00.000 GMT-0400,142.144,142.153,142.116,142.130,5466.81
07.07.2023 15:00:00.000 GMT-0400,142.129,142.156,142.098,142.113,2748.86
07.07.2023 15:30:00.000 GMT-0400,142.112,142.135,142.104,142.129,3640.18
07.07.2023 16:00:00.000 GMT-0400,142.130,142.137,142.069,142.077,3124.02
07.07.2023 16:30:00.000 GMT-0400,142.078,142.116,142.075,142.083,3190.55
07.07.2023 17:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 17:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 18:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 18:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 19:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 19:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 20:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 20:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 21:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 21:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 22:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 22:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 23:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
07.07.2023 23:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 00:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 00:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 01:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 01:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 02:00:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
08.07.2023 02:30:00.000 GMT-0400,142.083,142.083,142.083,142.083,0
